,State,Step,Susceptible,Infected,Removed,Dead,GDP Drop
4,Alabama,4,2440000,470000,1990000,,0.028693877551020094
5,Alabama,5,2385000,525000,1990000,,0.026571428571428305
6,Alabama,6,2315000,590000,1995000,,0.0247755102040814
7,Alabama,7,2260000,645000,1995000,,0.023142857142856944
8,Alabama,8,2200000,705000,1995000,,0.022244897959183496
9,Alabama,9,2165000,730000,2005000,,0.021265306122448823
10,Alabama,10,2125000,760000,2015000,,0.02020408163265294
11,Alabama,11,2075000,805000,2020000,,0.01955102040816315
12,Alabama,12,2045000,790000,2065000,,0.01910204081632643
13,Alabama,13,2010000,805000,2085000,,0.018653061224489707
14,Alabama,14,1975000,805000,2120000,,0.018204081632652983
15,Alabama,15,1935000,800000,2165000,,0.017714285714285644
16,Alabama,16,1905000,795000,2200000,,0.017387755102040752
17,Alabama,17,1860000,800000,2240000,,0.01702040816326525
18,Alabama,18,1825000,755000,2320000,,0.01677551020408158
19,Alabama,19,1780000,670000,2450000,,0.016571428571428525
20,Alabama,20,1760000,595000,2545000,,0.016448979591836693
21,Alabama,21,1715000,550000,2635000,,0.01640816326530608
22,Alabama,22,1675000,500000,2725000,,0.016326530612244858
23,Alabama,23,1655000,440000,2805000,,0.016285714285714244
24,Alabama,24,1615000,415000,2870000,,0.016204081632653022
25,Alabama,25,1585000,350000,2965000,,0.01616326530612241
26,Alabama,26,1560000,310000,3030000,,0.01616326530612241
27,Alabama,27,1545000,270000,3085000,,0.0161224489795918
28,Alabama,28,1530000,205000,3165000,,0.0161224489795918
29,Alabama,29,1505000,180000,3215000,,0.016081632653061187
30,Alabama,30,1485000,150000,3265000,,0.016081632653061187
31,Alabama,31,1475000,105000,3320000,,0.016081632653061187
32,Alabama,32,1445000,110000,3345000,,0.016081632653061187
33,Alabama,33,1435000,70000,3395000,,0.016081632653061187
34,Alabama,34,1410000,75000,3415000,,0.016081632653061187
35,Alabama,35,1410000,50000,3440000,,0.016081632653061187
36,Alabama,36,1400000,35000,3465000,,0.016081632653061187
37,Alabama,37,1370000,30000,3500000,,0.016081632653061187
38,Alabama,38,1355000,20000,3525000,,0.016040816326530576
39,Alabama,39,1350000,10000,3540000,,0.016040816326530576
40,Alabama,40,1320000,20000,3560000,,0.016040816326530576
41,Alabama,41,1300000,20000,3580000,,0.016040816326530576
42,Alabama,42,1290000,10000,3600000,,0.016040816326530576
43,Alabama,43,1290000,5000,3605000,,0.015999999999999966
44,Alabama,44,1280000,10000,3610000,,0.015999999999999966
45,Alabama,45,1270000,5000,3625000,,0.015999999999999966
46,Alabama,46,1255000,15000,3630000,,0.015999999999999966
47,Alabama,47,1245000,0,3655000,,0.015999999999999966
48,Alabama,48,1235000,10000,3655000,,0.01595918367346935
49,Alabama,49,1220000,0,3680000,,0.01595918367346935
50,Alabama,50,1230000,0,3670000,,0.01595918367346935
51,Alabama,51,1235000,0,3665000,,0.01595918367346935
52,Alabama,52,1230000,0,3670000,,0.01587755102040813
53,Alabama,53,1240000,0,3660000,,0.015836734693877516
54,Alabama,54,1245000,0,3655000,,0.015795918367346905
55,Alabama,55,1245000,0,3655000,,0.015795918367346905
56,Alabama,56,1245000,0,3655000,,0.015795918367346905
57,Alabama,57,1235000,5000,3660000,,0.015795918367346905
58,Alabama,58,1235000,0,3665000,,0.015795918367346905
59,Alabama,59,1235000,5000,3660000,,0.015755102040816295
60,Alabama,60,1225000,5000,3670000,,0.015755102040816295
61,Alabama,61,1230000,0,3670000,,0.015755102040816295
62,Alabama,62,1225000,0,3675000,,0.01571428571428568
63,Alabama,63,1235000,0,3665000,,0.01567346938775507
64,Alabama,64,1230000,5000,3665000,,0.01567346938775507
65,Alabama,65,1250000,0,3650000,,0.01567346938775507
66,Alabama,66,1250000,5000,3645000,,0.015632653061224456
67,Alabama,67,1255000,0,3645000,,0.015632653061224456
68,Alabama,68,1270000,0,3630000,,0.015632653061224456
69,Alabama,69,1270000,0,3630000,,0.015591836734693842
70,Alabama,70,1255000,20000,3625000,,0.015551020408163231
71,Alabama,71,1260000,5000,3635000,,0.015469387755102006
72,Alabama,72,1260000,5000,3635000,,0.015469387755102006
73,Alabama,73,1275000,5000,3620000,,0.015469387755102006
74,Alabama,74,1305000,0,3595000,,0.015265306122448944
75,Alabama,75,1310000,5000,3585000,,0.01518367346938772
76,Alabama,76,1315000,15000,3570000,,0.015102040816326495
77,Alabama,77,1330000,5000,3565000,,0.015102040816326495
78,Alabama,78,1340000,5000,3555000,,0.015061224489795882
79,Alabama,79,1350000,5000,3545000,,0.014938775510204045
80,Alabama,80,1350000,10000,3540000,,0.01481632653061221
81,Alabama,81,1375000,5000,3520000,,0.014734693877550987
82,Alabama,82,1370000,5000,3525000,,0.014612244897959151
83,Alabama,83,1395000,0,3505000,,0.014571428571428537
84,Alabama,84,1425000,0,3475000,,0.014530612244897927
85,Alabama,85,1430000,5000,3465000,,0.014367346938775479
86,Alabama,86,1450000,0,3450000,,0.014326530612244866
87,Alabama,87,1470000,0,3430000,,0.014326530612244866
88,Alabama,88,1475000,10000,3415000,,0.014244897959183643
89,Alabama,89,1505000,10000,3385000,,0.014163265306122419
90,Alabama,90,1530000,0,3370000,,0.014122448979591806
91,Alabama,91,1505000,30000,3365000,,0.013999999999999969
92,Alabama,92,1535000,10000,3355000,,0.013877551020408135
93,Alabama,93,1575000,0,3325000,,0.013795918367346912
94,Alabama,94,1615000,10000,3275000,,0.013714285714285686
95,Alabama,95,1620000,10000,3270000,,0.013510204081632626
96,Alabama,96,1655000,5000,3240000,,0.013346938775510178
97,Alabama,97,1675000,10000,3215000,,0.01322448979591834
98,Alabama,98,1720000,10000,3170000,,0.01322448979591834
99,Alabama,99,1720000,10000,3170000,,0.013102040816326505
0,Louisiana,0,2590000,110000,1945000,0,0.04172228202368083
1,Louisiana,1,2520000,180000,1945000,0,0.03849300322927829
2,Louisiana,2,2445000,255000,1945000,0,0.03543595263724391
3,Louisiana,3,2385000,315000,1945000,0,0.032981700753497996
4,Louisiana,4,2305000,395000,1945000,0,0.030828848223896324
5,Louisiana,5,2245000,455000,1945000,0,0.029149623250807007
6,Louisiana,6,2195000,505000,1945000,0,0.027556512378901776
7,Louisiana,7,2145000,550000,1950000,0,0.0260495156081806
8,Louisiana,8,2075000,620000,1950000,0,0.024886975242195696
9,Louisiana,9,2035000,645000,1965000,0,0.02376749192680282
10,Louisiana,10,1970000,700000,1975000,0,0.02294940796555418
11,Louisiana,11,1940000,710000,1995000,0,0.022432723358449782
12,Louisiana,12,1905000,740000,2000000,0,0.021657696447793175
13,Louisiana,13,1850000,740000,2055000,0,0.021141011840688773
14,Louisiana,14,1820000,735000,2085000,5000,0.02049515608180827
15,Louisiana,15,1765000,740000,2135000,5000,0.019935414424111838
16,Louisiana,16,1715000,745000,2180000,5000,0.019677072120559636
17,Louisiana,17,1690000,740000,2210000,5000,0.019504843918191506
18,Louisiana,18,1655000,685000,2300000,5000,0.019375672766415403
19,Louisiana,19,1620000,685000,2335000,5000,0.01916038751345524
20,Louisiana,20,1595000,625000,2420000,5000,0.01903121636167914
21,Louisiana,21,1565000,600000,2475000,5000,0.018772874058126936
22,Louisiana,22,1550000,530000,2560000,5000,0.018600645855758803
23,Louisiana,23,1525000,500000,2615000,5000,0.018557588805166766
24,Louisiana,24,1490000,455000,2695000,5000,0.018514531754574733
25,Louisiana,25,1465000,375000,2800000,5000,0.018471474703982704
26,Louisiana,26,1450000,345000,2845000,5000,0.018471474703982704
27,Louisiana,27,1420000,290000,2930000,5000,0.018385360602798637
28,Louisiana,28,1415000,230000,2995000,5000,0.018385360602798637
29,Louisiana,29,1395000,190000,3055000,5000,0.018385360602798637
30,Louisiana,30,1385000,140000,3115000,5000,0.018385360602798637
31,Louisiana,31,1360000,105000,3175000,5000,0.018385360602798637
32,Louisiana,32,1345000,75000,3220000,5000,0.018385360602798637
33,Louisiana,33,1330000,70000,3240000,5000,0.018342303552206604
34,Louisiana,34,1310000,45000,3285000,5000,0.018342303552206604
35,Louisiana,35,1290000,35000,3315000,5000,0.018342303552206604
36,Louisiana,36,1275000,20000,3345000,5000,0.018342303552206604
37,Louisiana,37,1265000,30000,3345000,5000,0.018342303552206604
38,Louisiana,38,1265000,10000,3365000,5000,0.018342303552206604
39,Louisiana,39,1265000,10000,3365000,5000,0.018342303552206604
40,Louisiana,40,1245000,10000,3385000,5000,0.018342303552206604
41,Louisiana,41,1215000,15000,3410000,5000,0.018342303552206604
42,Louisiana,42,1190000,15000,3435000,5000,0.018342303552206604
43,Louisiana,43,1185000,5000,3450000,5000,0.018342303552206604
44,Louisiana,44,1170000,15000,3455000,5000,0.01829924650161457
45,Louisiana,45,1165000,5000,3470000,5000,0.01829924650161457
46,Louisiana,46,1160000,0,3480000,5000,0.01829924650161457
47,Louisiana,47,1150000,10000,3480000,5000,0.01829924650161457
48,Louisiana,48,1135000,5000,3500000,5000,0.018256189451022538
49,Louisiana,49,1135000,0,3505000,5000,0.018256189451022538
50,Louisiana,50,1130000,0,3510000,5000,0.018256189451022538
51,Louisiana,51,1130000,0,3510000,5000,0.018256189451022538
52,Louisiana,52,1135000,5000,3500000,5000,0.018256189451022538
53,Louisiana,53,1140000,0,3500000,5000,0.018213132400430505
54,Louisiana,54,1135000,0,3505000,5000,0.018213132400430505
55,Louisiana,55,1150000,0,3490000,5000,0.018213132400430505
56,Louisiana,56,1150000,0,3490000,5000,0.018213132400430505
57,Louisiana,57,1155000,0,3485000,5000,0.018213132400430505
58,Louisiana,58,1150000,5000,3485000,5000,0.018213132400430505
59,Louisiana,59,1150000,5000,3485000,5000,0.01817007534983847
60,Louisiana,60,1140000,0,3500000,5000,0.01817007534983847
61,Louisiana,61,1140000,0,3500000,5000,0.01817007534983847
62,Louisiana,62,1145000,5000,3490000,5000,0.01817007534983847
63,Louisiana,63,1145000,0,3495000,5000,0.01817007534983847
64,Louisiana,64,1130000,10000,3500000,5000,0.01817007534983847
65,Louisiana,65,1125000,10000,3505000,5000,0.018127018299246435
66,Louisiana,66,1150000,10000,3480000,5000,0.018127018299246435
67,Louisiana,67,1165000,5000,3470000,5000,0.018040904198062365
68,Louisiana,68,1175000,5000,3460000,5000,0.018040904198062365
69,Louisiana,69,1180000,5000,3455000,5000,0.018040904198062365
70,Louisiana,70,1200000,10000,3430000,5000,0.017997847147470335
71,Louisiana,71,1200000,10000,3430000,5000,0.017911733046286266
72,Louisiana,72,1195000,5000,3440000,5000,0.017911733046286266
73,Louisiana,73,1205000,5000,3430000,5000,0.017825618945102203
74,Louisiana,74,1220000,0,3420000,5000,0.017825618945102203
75,Louisiana,75,1205000,25000,3410000,5000,0.017610333692142034
76,Louisiana,76,1225000,5000,3410000,5000,0.01756727664155
77,Louisiana,77,1240000,10000,3390000,5000,0.017524219590957967
78,Louisiana,78,1250000,10000,3380000,5000,0.017481162540365934
79,Louisiana,79,1265000,10000,3365000,5000,0.0174381054897739
80,Louisiana,80,1270000,15000,3355000,5000,0.017395048439181868
81,Louisiana,81,1270000,0,3365000,10000,0.01726587728740576
82,Louisiana,82,1275000,10000,3350000,10000,0.01726587728740576
83,Louisiana,83,1275000,0,3360000,10000,0.01717976318622169
84,Louisiana,84,1285000,0,3350000,10000,0.01709364908503762
85,Louisiana,85,1290000,10000,3335000,10000,0.017050592034445585
86,Louisiana,86,1295000,20000,3320000,10000,0.01696447793326152
87,Louisiana,87,1305000,10000,3320000,10000,0.016878363832077452
88,Louisiana,88,1350000,5000,3280000,10000,0.016706135629709316
89,Louisiana,89,1375000,10000,3250000,10000,0.01644779332615711
90,Louisiana,90,1380000,15000,3240000,10000,0.016361679224973044
91,Louisiana,91,1410000,20000,3205000,10000,0.016318622174381008
92,Louisiana,92,1425000,10000,3200000,10000,0.016189451022604908
93,Louisiana,93,1465000,10000,3160000,10000,0.01614639397201287
94,Louisiana,94,1480000,10000,3145000,10000,0.016060279870828805
95,Louisiana,95,1495000,15000,3125000,10000,0.01588805166846067
96,Louisiana,96,1510000,20000,3105000,10000,0.015844994617868636
97,Louisiana,97,1525000,5000,3105000,10000,0.015629709364908467
98,Louisiana,98,1550000,15000,3070000,10000,0.015328310010764226
99,Louisiana,99,1530000,20000,3085000,10000,0.015113024757804055
0,Kentucky,0,3145000,150000,1170000,0,0.03905935050391887
1,Kentucky,1,3000000,295000,1170000,0,0.03529675251959644
2,Kentucky,2,2850000,445000,1170000,0,0.03193729003359426
3,Kentucky,3,2770000,525000,1170000,0,0.02933930571108592
4,Kentucky,4,2690000,600000,1175000,0,0.026562150055990788
5,Kentucky,5,2625000,660000,1180000,0,0.024277715565509315
6,Kentucky,6,2555000,730000,1180000,0,0.022396416573348097
7,Kentucky,7,2470000,805000,1190000,0,0.021007838745800537
8,Kentucky,8,2380000,895000,1190000,0,0.019036954087345938
9,Kentucky,9,2350000,900000,1215000,0,0.017917133258678553
10,Kentucky,10,2275000,945000,1245000,0,0.016886898096304538
11,Kentucky,11,2180000,1000000,1285000,0,0.016125419932810706
12,Kentucky,12,2120000,1035000,1310000,0,0.01545352743561027
13,Kentucky,13,2090000,1015000,1350000,10000,0.014826427771556523
14,Kentucky,14,2055000,1025000,1375000,10000,0.014423292273236259
15,Kentucky,15,1990000,1020000,1445000,10000,0.013885778275475902
16,Kentucky,16,1950000,995000,1510000,10000,0.013258678611422154
17,Kentucky,17,1905000,950000,1600000,10000,0.012765957446808494
18,Kentucky,18,1850000,915000,1685000,15000,0.012586786114221711
19,Kentucky,19,1820000,860000,1770000,15000,0.012407614781634928
20,Kentucky,20,1770000,780000,1900000,15000,0.01236282194848823
21,Kentucky,21,1755000,695000,2000000,15000,0.012228443449048143
22,Kentucky,22,1730000,675000,2045000,15000,0.01213885778275475
23,Kentucky,23,1695000,620000,2135000,15000,0.011959686450167964
24,Kentucky,24,1655000,555000,2240000,15000,0.011914893617021267
25,Kentucky,25,1630000,495000,2325000,15000,0.01178051511758118
26,Kentucky,26,1610000,435000,2405000,15000,0.011601343784994392
27,Kentucky,27,1600000,380000,2470000,15000,0.011601343784994392
28,Kentucky,28,1585000,340000,2525000,15000,0.01142217245240761
29,Kentucky,29,1565000,290000,2595000,15000,0.01142217245240761
30,Kentucky,30,1535000,240000,2675000,15000,0.011332586786114218
31,Kentucky,31,1510000,200000,2740000,15000,0.011332586786114218
32,Kentucky,32,1485000,165000,2800000,15000,0.011332586786114218
33,Kentucky,33,1455000,110000,2880000,20000,0.011332586786114218
34,Kentucky,34,1450000,50000,2945000,20000,0.011332586786114218
35,Kentucky,35,1420000,60000,2965000,20000,0.011332586786114218
36,Kentucky,36,1405000,30000,3010000,20000,0.011332586786114218
37,Kentucky,37,1390000,15000,3040000,20000,0.011332586786114218
38,Kentucky,38,1380000,5000,3060000,20000,0.011332586786114218
39,Kentucky,39,1370000,10000,3065000,20000,0.011332586786114218
40,Kentucky,40,1365000,5000,3075000,20000,0.011332586786114218
41,Kentucky,41,1340000,15000,3090000,20000,0.011332586786114218
42,Kentucky,42,1335000,5000,3105000,20000,0.011332586786114218
43,Kentucky,43,1335000,0,3110000,20000,0.01128779395296752
44,Kentucky,44,1320000,15000,3110000,20000,0.01128779395296752
45,Kentucky,45,1300000,20000,3125000,20000,0.01128779395296752
46,Kentucky,46,1285000,10000,3150000,20000,0.01128779395296752
47,Kentucky,47,1280000,5000,3160000,20000,0.01128779395296752
48,Kentucky,48,1260000,5000,3180000,20000,0.011243001119820822
49,Kentucky,49,1245000,0,3200000,20000,0.011243001119820822
50,Kentucky,50,1245000,0,3200000,20000,0.011243001119820822
51,Kentucky,51,1250000,0,3195000,20000,0.011243001119820822
52,Kentucky,52,1255000,0,3190000,20000,0.011243001119820822
53,Kentucky,53,1265000,0,3180000,20000,0.011198208286674125
54,Kentucky,54,1255000,5000,3185000,20000,0.011198208286674125
55,Kentucky,55,1255000,0,3190000,20000,0.011153415453527429
56,Kentucky,56,1270000,5000,3170000,20000,0.011153415453527429
57,Kentucky,57,1265000,10000,3170000,20000,0.011108622620380733
58,Kentucky,58,1265000,5000,3175000,20000,0.011063829787234036
59,Kentucky,59,1250000,10000,3185000,20000,0.011063829787234036
60,Kentucky,60,1255000,5000,3185000,20000,0.011063829787234036
61,Kentucky,61,1255000,0,3190000,20000,0.011063829787234036
62,Kentucky,62,1250000,10000,3185000,20000,0.011063829787234036
63,Kentucky,63,1240000,5000,3200000,20000,0.01101903695408734
64,Kentucky,64,1220000,5000,3220000,20000,0.01101903695408734
65,Kentucky,65,1220000,0,3225000,20000,0.01101903695408734
66,Kentucky,66,1220000,0,3225000,20000,0.010929451287793946
67,Kentucky,67,1220000,0,3225000,20000,0.01088465845464725
68,Kentucky,68,1240000,0,3205000,20000,0.010839865621500555
69,Kentucky,69,1240000,0,3205000,20000,0.010839865621500555
70,Kentucky,70,1240000,0,3205000,20000,0.010795072788353857
71,Kentucky,71,1235000,5000,3205000,20000,0.010750279955207163
72,Kentucky,72,1240000,5000,3200000,20000,0.010705487122060467
73,Kentucky,73,1270000,10000,3165000,20000,0.010705487122060467
74,Kentucky,74,1275000,5000,3165000,20000,0.010705487122060467
75,Kentucky,75,1270000,10000,3165000,20000,0.01066069428891377
76,Kentucky,76,1310000,0,3135000,20000,0.010615901455767074
77,Kentucky,77,1330000,5000,3110000,20000,0.010615901455767074
78,Kentucky,78,1330000,20000,3095000,20000,0.010526315789473682
79,Kentucky,79,1320000,15000,3110000,20000,0.010391937290033595
80,Kentucky,80,1315000,5000,3125000,20000,0.010347144456886897
81,Kentucky,81,1330000,5000,3110000,20000,0.010302351623740201
82,Kentucky,82,1325000,25000,3095000,20000,0.010302351623740201
83,Kentucky,83,1345000,5000,3095000,20000,0.010302351623740201
84,Kentucky,84,1370000,5000,3070000,20000,0.010302351623740201
85,Kentucky,85,1380000,10000,3055000,20000,0.010167973124300112
86,Kentucky,86,1370000,20000,3055000,20000,0.010167973124300112
87,Kentucky,87,1355000,25000,3065000,20000,0.010123180291153416
88,Kentucky,88,1385000,0,3060000,20000,0.010078387458006719
89,Kentucky,89,1400000,15000,3030000,20000,0.009988801791713327
90,Kentucky,90,1420000,0,3025000,20000,0.009899216125419935
91,Kentucky,91,1415000,5000,3025000,20000,0.009854423292273238
92,Kentucky,92,1405000,20000,3020000,20000,0.009720044792833149
93,Kentucky,93,1425000,5000,3015000,20000,0.009720044792833149
94,Kentucky,94,1415000,10000,3020000,20000,0.009720044792833149
95,Kentucky,95,1455000,0,2990000,20000,0.009675251959686453
96,Kentucky,96,1495000,5000,2945000,20000,0.009630459126539757
97,Kentucky,97,1515000,20000,2910000,20000,0.00958566629339306
98,Kentucky,98,1515000,20000,2910000,20000,0.009540873460246364
99,Kentucky,99,1520000,5000,2920000,20000,0.009540873460246364
0,Oregon,0,3655000,70000,490000,0,0.04004744958481563
1,Oregon,1,3500000,230000,485000,0,0.035444839857650824
2,Oregon,2,3395000,335000,485000,0,0.03145907473309574
3,Oregon,3,3275000,455000,485000,0,0.027568208778172936
4,Oregon,4,3170000,560000,485000,0,0.02443653618030823
5,Oregon,5,3060000,670000,485000,0,0.02144721233689191
6,Oregon,6,2975000,755000,485000,0,0.018600237247923986
7,Oregon,7,2885000,840000,490000,0,0.01637010676156576
8,Oregon,8,2800000,920000,495000,0,0.014709371293001127
9,Oregon,9,2710000,1000000,505000,0,0.012858837485171967
10,Oregon,10,2650000,1035000,530000,0,0.011435349940687999
11,Oregon,11,2570000,1100000,545000,0,0.010344009489916957
12,Oregon,12,2500000,1140000,575000,0,0.00953736654804271
13,Oregon,13,2435000,1165000,615000,0,0.008778173190984586
14,Oregon,14,2395000,1155000,665000,0,0.008066429418742593
15,Oregon,15,2355000,1125000,735000,0,0.007497034400948998
16,Oregon,16,2285000,1130000,800000,0,0.006975088967971535
17,Oregon,17,2215000,1080000,915000,5000,0.006785290628707003
18,Oregon,18,2165000,1005000,1040000,5000,0.006500593119810207
19,Oregon,19,2115000,960000,1135000,5000,0.006263345195729542
20,Oregon,20,2005000,955000,1250000,5000,0.00607354685646501
21,Oregon,21,1965000,885000,1360000,5000,0.005836298932384346
22,Oregon,22,1905000,815000,1490000,5000,0.00574139976275208
23,Oregon,23,1875000,745000,1590000,5000,0.00574139976275208
24,Oregon,24,1855000,645000,1710000,5000,0.005646500593119814
25,Oregon,25,1840000,530000,1840000,5000,0.005551601423487549
26,Oregon,26,1820000,470000,1920000,5000,0.005504151838671416
27,Oregon,27,1780000,400000,2030000,5000,0.005504151838671416
28,Oregon,28,1765000,345000,2100000,5000,0.005504151838671416
29,Oregon,29,1760000,240000,2210000,5000,0.005504151838671416
30,Oregon,30,1750000,155000,2305000,5000,0.005504151838671416
31,Oregon,31,1725000,130000,2355000,5000,0.005504151838671416
32,Oregon,32,1720000,105000,2385000,5000,0.005504151838671416
33,Oregon,33,1700000,85000,2425000,5000,0.005504151838671416
34,Oregon,34,1680000,70000,2460000,5000,0.005504151838671416
35,Oregon,35,1660000,55000,2490000,10000,0.005504151838671416
36,Oregon,36,1640000,35000,2530000,10000,0.005504151838671416
37,Oregon,37,1630000,20000,2555000,10000,0.005504151838671416
38,Oregon,38,1620000,20000,2565000,10000,0.005504151838671416
39,Oregon,39,1615000,5000,2585000,10000,0.005456702253855282
40,Oregon,40,1610000,5000,2590000,10000,0.005409252669039149
41,Oregon,41,1585000,25000,2595000,10000,0.005409252669039149
42,Oregon,42,1570000,5000,2630000,10000,0.005409252669039149
43,Oregon,43,1550000,10000,2645000,10000,0.005409252669039149
44,Oregon,44,1545000,5000,2655000,10000,0.005409252669039149
45,Oregon,45,1545000,10000,2650000,10000,0.005409252669039149
46,Oregon,46,1550000,5000,2650000,10000,0.005409252669039149
47,Oregon,47,1540000,5000,2660000,10000,0.005361803084223017
48,Oregon,48,1530000,5000,2670000,10000,0.005361803084223017
49,Oregon,49,1505000,30000,2670000,10000,0.005361803084223017
50,Oregon,50,1495000,0,2710000,10000,0.005361803084223017
51,Oregon,51,1485000,5000,2715000,10000,0.005361803084223017
52,Oregon,52,1475000,5000,2725000,10000,0.005361803084223017
53,Oregon,53,1470000,10000,2725000,10000,0.005361803084223017
54,Oregon,54,1450000,10000,2745000,10000,0.005361803084223017
55,Oregon,55,1465000,5000,2735000,10000,0.005314353499406884
56,Oregon,56,1475000,5000,2725000,10000,0.005266903914590751
57,Oregon,57,1460000,15000,2730000,10000,0.0051720047449584855
58,Oregon,58,1440000,15000,2750000,10000,0.005077105575326219
59,Oregon,59,1445000,5000,2755000,10000,0.005077105575326219
60,Oregon,60,1445000,5000,2755000,10000,0.005077105575326219
61,Oregon,61,1445000,0,2760000,10000,0.005077105575326219
62,Oregon,62,1455000,0,2750000,10000,0.005077105575326219
63,Oregon,63,1460000,5000,2740000,10000,0.005029655990510086
64,Oregon,64,1465000,5000,2735000,10000,0.005029655990510086
65,Oregon,65,1460000,5000,2740000,10000,0.004934756820877821
66,Oregon,66,1470000,0,2735000,10000,0.004887307236061688
67,Oregon,67,1455000,10000,2740000,10000,0.004839857651245555
68,Oregon,68,1450000,5000,2750000,10000,0.004839857651245555
69,Oregon,69,1450000,10000,2745000,10000,0.004839857651245555
70,Oregon,70,1455000,0,2750000,10000,0.004839857651245555
71,Oregon,71,1450000,20000,2735000,10000,0.004839857651245555
72,Oregon,72,1445000,10000,2750000,10000,0.004839857651245555
73,Oregon,73,1450000,5000,2750000,10000,0.004839857651245555
74,Oregon,74,1460000,5000,2740000,10000,0.004792408066429422
75,Oregon,75,1485000,0,2720000,10000,0.004792408066429422
76,Oregon,76,1480000,0,2725000,10000,0.004792408066429422
77,Oregon,77,1490000,10000,2705000,10000,0.004792408066429422
78,Oregon,78,1490000,5000,2710000,10000,0.004744958481613289
79,Oregon,79,1505000,15000,2685000,10000,0.004697508896797156
80,Oregon,80,1515000,15000,2675000,10000,0.0046026097271648905
81,Oregon,81,1535000,0,2670000,10000,0.0046026097271648905
82,Oregon,82,1530000,5000,2670000,10000,0.004555160142348758
83,Oregon,83,1550000,0,2655000,10000,0.004507710557532625
84,Oregon,84,1550000,5000,2650000,10000,0.004507710557532625
85,Oregon,85,1570000,0,2635000,10000,0.0044128113879003585
86,Oregon,86,1575000,10000,2620000,10000,0.0044128113879003585
87,Oregon,87,1605000,10000,2590000,10000,0.004365361803084226
88,Oregon,88,1640000,5000,2560000,10000,0.004317912218268093
89,Oregon,89,1635000,10000,2560000,10000,0.004317912218268093
90,Oregon,90,1630000,15000,2560000,10000,0.004317912218268093
91,Oregon,91,1635000,30000,2540000,10000,0.004317912218268093
92,Oregon,92,1655000,15000,2535000,10000,0.00427046263345196
93,Oregon,93,1665000,15000,2525000,10000,0.004128113879003561
94,Oregon,94,1690000,5000,2510000,10000,0.004128113879003561
95,Oregon,95,1700000,15000,2490000,10000,0.004128113879003561
96,Oregon,96,1735000,10000,2460000,10000,0.0040332147093712955
97,Oregon,97,1780000,0,2425000,10000,0.0040332147093712955
98,Oregon,98,1785000,15000,2405000,10000,0.0040332147093712955
99,Oregon,99,1830000,5000,2370000,10000,0.0040332147093712955
0,Oklahoma,0,2540000,105000,1310000,,0.03823008849557478
1,Oklahoma,1,2450000,195000,1310000,,0.035246523388115916
2,Oklahoma,2,2370000,275000,1310000,,0.03261694058154201
3,Oklahoma,3,2295000,345000,1315000,,0.029582806573956736
4,Oklahoma,4,2225000,415000,1315000,,0.0271049304677621
5,Oklahoma,5,2155000,485000,1315000,,0.024778761061946722
6,Oklahoma,6,2060000,575000,1320000,,0.02310998735777482
7,Oklahoma,7,1995000,640000,1320000,,0.02073324905183303
8,Oklahoma,8,1955000,675000,1325000,,0.01957016434892532
9,Oklahoma,9,1855000,765000,1335000,,0.018609355246523313
10,Oklahoma,10,1815000,790000,1350000,,0.017749683944374144
11,Oklahoma,11,1770000,835000,1350000,,0.016788874841972133
12,Oklahoma,12,1735000,840000,1380000,,0.01608091024020223
13,Oklahoma,13,1685000,865000,1405000,,0.014867256637168112
14,Oklahoma,14,1645000,855000,1455000,,0.01436156763590389
15,Oklahoma,15,1615000,840000,1500000,,0.014159292035398207
16,Oklahoma,16,1570000,855000,1530000,,0.01370417193426041
17,Oklahoma,17,1540000,835000,1580000,,0.013451327433628299
18,Oklahoma,18,1510000,795000,1650000,,0.013350189633375455
19,Oklahoma,19,1485000,760000,1710000,,0.013046776232616925
20,Oklahoma,20,1460000,705000,1790000,,0.012743362831858398
21,Oklahoma,21,1400000,720000,1835000,,0.012642225031605553
22,Oklahoma,22,1375000,610000,1970000,,0.012439949431099866
23,Oklahoma,23,1370000,540000,2045000,,0.012389380530973446
24,Oklahoma,24,1355000,495000,2105000,,0.012389380530973446
25,Oklahoma,25,1335000,435000,2185000,,0.012338811630847022
26,Oklahoma,26,1305000,385000,2265000,,0.012338811630847022
27,Oklahoma,27,1280000,340000,2335000,,0.012237673830594178
28,Oklahoma,28,1265000,280000,2410000,,0.012237673830594178
29,Oklahoma,29,1255000,200000,2500000,,0.012237673830594178
30,Oklahoma,30,1245000,140000,2570000,,0.012237673830594178
31,Oklahoma,31,1240000,125000,2590000,,0.012237673830594178
32,Oklahoma,32,1230000,70000,2655000,,0.012187104930467756
33,Oklahoma,33,1205000,60000,2690000,,0.012136536030341333
34,Oklahoma,34,1185000,50000,2720000,,0.012136536030341333
35,Oklahoma,35,1180000,30000,2745000,,0.012136536030341333
36,Oklahoma,36,1160000,20000,2775000,,0.012136536030341333
37,Oklahoma,37,1150000,15000,2790000,,0.012136536030341333
38,Oklahoma,38,1135000,10000,2810000,,0.012085967130214911
39,Oklahoma,39,1135000,5000,2815000,,0.012085967130214911
40,Oklahoma,40,1125000,15000,2815000,,0.012085967130214911
41,Oklahoma,41,1115000,5000,2835000,,0.012085967130214911
42,Oklahoma,42,1110000,0,2845000,,0.012085967130214911
